Time Elapsed/s,ID,X-Coord,Y-Coord,Energy
2005.0,5147858832,35.657,12.859,55.6
2005.0,5146901776,21.023,16.276,109.8
2005.0,5144009040,24.24,2.333,65.0
2005.0,5145153488,9.337,33.488,126.7
2005.0,5148475280,8.073,0.832,78.4
2005.0,5149370320,19.035,32.892,81.1
2005.0,5141392400,13.113,11.144,83.2
2005.0,5145110544,36.312,20.107,86.8
2005.0,5150244112,8.279,4.112,137.0
2005.0,5143556432,2.972,37.35,102.5
2005.0,5150570832,15.384,23.55,57.8
2005.0,5147854096,0.58,9.47,120.0
2005.0,5148266448,12.967,20.498,86.0
2006.0,5137643792,36.669,20.039,56.7
2006.0,5144455184,13.021,11.546,44.1
2006.0,5143233680,1.398,32.032,49.0
2006.0,5142859728,5.946,25.748,57.8
2006.0,5146689680,21.657,27.154,21.5
2006.0,5148574160,6.462,2.338,87.3
2006.0,5146693584,15.276,3.353,42.0
2006.0,5145667600,16.505,1.638,93.2
2006.0,5138524176,10.169,25.829,103.8
2006.0,5148768080,3.753,5.693,14.1
2006.0,5148395792,3.972,17.08,25.7
2006.0,5149591888,11.396,33.589,29.1
2006.0,5134274512,25.364,21.683,35.9
2006.0,5143948880,7.205,22.762,37.5
2006.0,5145109904,16.012,11.65,101.9
2006.0,5147858832,36.618,12.898,54.6
2006.0,5146901776,20.214,16.148,108.8
2006.0,5144009040,23.916,3.215,64.0
2006.0,5145153488,9.74,32.634,125.7
2006.0,5148475280,7.547,0.012,77.4
2006.0,5149370320,19.291,33.811,80.1
2006.0,5141392400,13.102,10.262,82.2
2006.0,5145110544,37.199,19.988,85.8
2006.0,5150244112,7.577,3.437,136.0
2006.0,5143556432,3.118,38.284,101.5
2006.0,5150570832,15.733,22.642,56.8
2006.0,5147854096,0.111,8.733,119.0
2006.0,5148266448,12.937,19.552,85.0
2007.0,5137643792,35.768,20.297,55.7
2007.0,5144455184,12.281,10.95,43.1
2007.0,5143233680,0.52,31.699,48.0
2007.0,5142859728,6.131,26.677,56.8
2007.0,5146689680,21.887,28.053,20.5
2007.0,5148574160,6.388,1.381,86.3
2007.0,5146693584,16.01,2.835,41.0
2007.0,5145667600,16.868,2.531,92.2
2007.0,5138524176,10.701,26.559,102.8
2007.0,5148768080,3.663,6.26,13.1
2007.0,5148395792,4.34,16.187,24.7
2007.0,5149591888,10.504,33.69,28.1
2007.0,5134274512,24.648,22.349,34.9
2007.0,5143948880,7.756,22.066,36.5
2007.0,5145109904,15.361,11.01,100.9
2007.0,5147858832,36.552,13.577,103.6
2007.0,5146901776,19.281,16.179,107.8
2007.0,5144009040,23.135,2.788,63.0
2007.0,5145153488,10.452,32.029,124.7
2007.0,5148475280,7.159,0.895,76.4
2007.0,5149370320,19.635,34.65,79.1
2007.0,5141392400,13.776,9.556,81.2
2007.0,5145110544,38.059,19.513,84.8
2007.0,5150244112,7.044,2.634,135.0
2007.0,5143556432,3.114,39.24,100.5
2007.0,5150570832,15.249,22.013,55.8
2007.0,5147854096,0.821,8.091,118.0
2007.0,5148266448,12.952,18.637,84.0
2008.0,5137643792,35.582,19.533,54.7
2008.0,5144455184,12.084,10.054,42.1
2008.0,5143233680,0.441,30.74,47.0
2008.0,5142859728,5.642,27.447,55.8
2008.0,5146689680,21.527,28.893,19.5
2008.0,5148574160,5.48,1.04,85.3
2008.0,5146693584,16.629,3.24,40.0
2008.0,5145667600,17.287,3.247,91.2
2008.0,5138524176,10.599,27.524,101.8
2008.0,5148768080,3.042,6.651,12.1
2008.0,5148395792,4.976,15.514,23.7
2008.0,5149591888,9.707,33.196,27.1
2008.0,5134274512,24.371,23.259,33.9
2008.0,5143948880,8.471,21.434,35.5
2008.0,5145109904,15.736,10.3,99.9
2008.0,5147858832,36.565,14.434,102.6
2008.0,5146901776,18.829,16.983,106.8
2008.0,5144009040,23.905,2.393,62.0
2008.0,5145153488,11.051,32.679,123.7
2008.0,5148475280,6.847,1.774,75.4
2008.0,5149370320,20.394,34.276,78.1
2008.0,5141392400,14.701,9.768,80.2
2008.0,5145110544,37.941,18.758,83.8
2008.0,5150244112,6.14,2.873,134.0
2008.0,5143556432,2.438,39.617,99.5
2008.0,5150570832,14.406,22.031,54.8
2008.0,5147854096,0.887,7.202,117.0
2008.0,5148266448,12.983,17.684,83.0
2009.0,5137643792,35.938,18.667,53.7
2009.0,5144455184,12.405,9.129,41.1
2009.0,5143233680,1.349,30.689,46.0
2009.0,5142859728,5.398,26.839,54.8
2009.0,5146689680,20.636,29.308,18.5
2009.0,5148574160,4.595,0.643,84.3
2009.0,5146693584,16.331,4.119,39.0
2009.0,5145667600,17.741,4.108,90.2
2009.0,5138524176,9.874,27.414,100.8
2009.0,5148768080,3.88,7.079,11.1
2009.0,5148395792,4.857,14.617,22.7
2009.0,5149591888,8.944,32.668,26.1
2009.0,5134274512,24.689,24.17,32.9
2009.0,5143948880,8.859,20.588,34.5
2009.0,5145109904,15.876,10.907,98.9
2009.0,5147858832,37.293,13.992,101.6
2009.0,5146901776,18.433,16.2,105.8
2009.0,5144009040,24.783,2.055,61.0
2009.0,5145153488,10.662,33.525,122.7
2009.0,5148475280,6.047,2.327,74.4
2009.0,5149370320,20.242,33.336,77.1
2009.0,5141392400,15.543,9.299,79.2
2009.0,5145110544,37.055,18.636,82.8
2009.0,5150244112,5.233,2.849,133.0
2009.0,5143556432,1.608,39.277,98.5
2009.0,5150570832,13.574,21.583,53.8
2009.0,5147854096,1.665,6.799,66.0
2009.0,5148266448,12.792,16.808,82.0
2009.0,5150806352,0.731,6.463,99.4
2010.0,5137643792,36.036,17.756,52.7
2010.0,5144455184,11.815,8.597,40.1
2010.0,5143233680,2.108,30.351,45.0
2010.0,5142859728,5.095,25.92,53.8
2010.0,5146689680,19.867,29.084,17.5
2010.0,5148574160,4.697,0.102,83.3
2010.0,5146693584,15.549,4.633,38.0
2010.0,5145667600,18.316,4.523,89.2
2010.0,5138524176,9.007,27.13,99.8
2010.0,5148768080,4.281,6.254,10.1
2010.0,5148395792,4.207,14.219,21.7
2010.0,5149591888,8.142,33.095,25.1
2010.0,5134274512,25.223,24.682,31.9
2010.0,5143948880,8.584,19.699,33.5
2010.0,5145109904,14.96,11.12,97.9
2010.0,5147858832,37.081,13.112,100.6
2010.0,5146901776,17.614,15.803,104.8
2010.0,5144009040,25.394,1.454,60.0
2010.0,5145153488,9.855,34.027,121.7
2010.0,5148475280,5.136,2.294,73.4
2010.0,5149370320,21.061,32.829,76.1
2010.0,5141392400,16.32,9.714,78.2
2010.0,5145110544,36.599,19.397,81.8
2010.0,5150244112,5.233,1.985,132.0
2010.0,5143556432,0.705,39.167,97.5
2010.0,5150570832,12.723,22.003,52.8
2010.0,5147854096,2.388,6.551,65.0
2010.0,5148266448,13.012,15.854,81.0
2010.0,5150806352,0.161,5.699,98.4
2011.0,5137643792,36.354,16.833,51.7
2011.0,5144455184,11.642,7.725,39.1
2011.0,5143233680,2.655,29.605,44.0
2011.0,5142859728,5.681,25.17,52.8
2011.0,5146689680,19.611,28.154,16.5
2011.0,5148574160,5.292,0.584,82.3
2011.0,5146693584,14.634,4.63,37.0
2011.0,5145667600,17.762,4.221,88.2
2011.0,5138524176,8.631,28.024,98.8
2011.0,5148768080,4.74,5.51,9.1
2011.0,5148395792,3.945,13.36,20.7
2011.0,5149591888,7.173,33.081,24.1
2011.0,5134274512,25.667,24.185,30.9
2011.0,5143948880,7.65,19.594,32.5
2011.0,5145109904,14.03,11.365,96.9
2011.0,5147858832,36.388,12.439,99.6
2011.0,5146901776,16.672,15.721,103.8
2011.0,5144009040,25.634,0.772,109.0
2011.0,5145153488,8.913,34.145,120.7
2011.0,5148475280,4.245,2.487,72.4
2011.0,5149370320,21.789,32.286,75.1
2011.0,5141392400,16.648,10.591,77.2
2011.0,5145110544,36.461,20.244,80.8
2011.0,5150244112,6.03,1.663,131.0
2011.0,5143556432,0.299,38.968,96.5
2011.0,5150570832,12.162,22.735,51.8
2011.0,5147854096,2.254,5.655,64.0
2011.0,5148266448,13.291,14.934,80.0
2011.0,5150806352,0.899,5.537,97.4
2012.0,5137643792,37.156,16.343,50.7
2012.0,5144455184,11.632,6.765,38.1
2012.0,5143233680,3.524,29.477,43.0
2012.0,5142859728,6.04,24.569,51.8
2012.0,5146689680,19.373,27.29,15.5
2012.0,5148574160,6.124,1.085,81.3
2012.0,5146693584,13.769,5.058,36.0
2012.0,5145667600,17.039,3.609,87.2
2012.0,5138524176,8.903,28.917,97.8
2012.0,5148768080,4.161,4.769,8.1
2012.0,5148395792,3.825,12.417,19.7
2012.0,5149591888,6.477,33.708,23.1
2012.0,5134274512,25.029,23.597,29.9
2012.0,5143948880,7.329,18.91,31.5
2012.0,5145109904,13.532,11.955,95.9
2012.0,5147858832,35.574,12.709,98.6
2012.0,5146901776,15.763,16.098,102.8
2012.0,5144009040,24.756,1.066,108.0
2012.0,5145153488,8.365,33.412,119.7
2012.0,5148475280,4.391,3.437,71.4
2012.0,5149370320,22.649,31.844,74.1
2012.0,5141392400,17.534,10.411,76.2
2012.0,5145110544,36.15,21.157,79.8
2012.0,5150244112,6.174,0.71,130.0
2012.0,5143556432,1.123,38.472,95.5
2012.0,5150570832,11.728,23.602,50.8
2012.0,5147854096,1.328,5.325,63.0
2012.0,5148266448,14.233,14.897,79.0
2012.0,5150806352,1.663,6.061,96.4
2013.0,5137643792,38.087,16.251,49.7
2013.0,5144455184,11.06,5.975,37.1
2013.0,5143233680,4.419,29.16,42.0
2013.0,5142859728,5.424,24.946,50.8
2013.0,5146689680,19.251,26.358,14.5
2013.0,5148574160,6.843,1.604,80.3
2013.0,5146693584,13.833,5.869,35.0
2013.0,5145667600,16.943,2.641,86.2
2013.0,5138524176,8.601,29.823,96.8
2013.0,5148768080,3.236,4.886,7.1
2013.0,5148395792,3.327,11.616,18.7
2013.0,5149591888,6.533,34.618,22.1
2013.0,5134274512,24.966,22.632,28.9
2013.0,5143948880,7.113,18.04,30.5
2013.0,5145109904,13.702,12.776,94.9
2013.0,5147858832,35.239,13.581,97.6
2013.0,5146901776,14.912,15.942,101.8
2013.0,5144009040,24.33,1.918,107.0
2013.0,5145153488,8.817,32.571,118.7
2013.0,5148475280,4.018,3.932,70.4
2013.0,5149370320,22.278,31.159,73.1
2013.0,5141392400,17.431,9.503,75.2
2013.0,5145110544,35.324,21.608,78.8
2013.0,5150244112,5.605,0.079,129.0
2013.0,5143556432,1.794,37.835,94.5
2013.0,5150570832,10.813,23.59,49.8
2013.0,5147854096,0.387,5.29,62.0
2013.0,5148266448,14.779,14.162,78.0
2013.0,5150806352,2.257,6.822,95.4
2014.0,5137643792,38.979,16.489,48.7
2014.0,5144455184,10.149,5.779,36.1
2014.0,5143233680,5.149,29.582,41.0
2014.0,5142859728,5.168,25.818,49.8
2014.0,5146689680,18.702,26.267,13.5
2014.0,5148574160,7.417,2.342,79.3
2014.0,5146693584,14.777,5.82,34.0
2014.0,5145667600,16.298,1.983,85.2
2014.0,5138524176,7.792,30.288,95.8
2014.0,5148768080,2.63,5.589,6.1
2014.0,5148395792,2.533,11.272,17.7
2014.0,5149591888,6.257,35.528,21.1
2014.0,5134274512,25.585,22.364,27.9
2014.0,5143948880,7.437,17.222,29.5
2014.0,5145109904,14.557,13.163,93.9
2014.0,5147858832,34.441,14.152,96.6
2014.0,5146901776,14.033,15.689,100.8
2014.0,5144009040,25.025,2.431,106.0
2014.0,5145153488,8.511,31.648,117.7
2014.0,5148475280,3.437,3.229,69.4
2014.0,5149370320,21.825,30.354,72.1
2014.0,5141392400,17.329,8.572,74.2
2014.0,5145110544,35.284,22.389,77.8
2014.0,5150244112,5.431,1.006,128.0
2014.0,5143556432,2.537,37.333,93.5
2014.0,5150570832,10.376,24.418,48.8
2014.0,5147854096,0.545,5.135,61.0
2014.0,5148266448,14.257,13.507,77.0
2014.0,5150806352,2.716,7.241,94.4
2015.0,5137643792,39.919,16.307,47.7
2015.0,5144455184,9.58,5.155,35.1
2015.0,5143233680,4.828,30.388,40.0
2015.0,5142859728,4.282,25.766,98.8
2015.0,5146689680,18.63,27.195,12.5
2015.0,5148574160,8.24,2.411,78.3
2015.0,5146693584,15.396,6.467,33.0
2015.0,5145667600,15.856,2.764,84.2
2015.0,5138524176,6.942,30.779,94.8
2015.0,5148768080,1.938,6.23,5.1
2015.0,5148395792,1.989,12.031,16.7
2015.0,5149591888,6.664,36.387,20.1
2015.0,5134274512,26.201,23.047,26.9
2015.0,5143948880,7.99,16.559,28.5
2015.0,5145109904,14.487,14.005,92.9
2015.0,5147858832,33.495,14.388,95.6
2015.0,5146901776,13.136,15.651,99.8
2015.0,5144009040,25.92,2.177,105.0
2015.0,5145153488,8.035,31.077,116.7
2015.0,5148475280,3.705,2.323,68.4
2015.0,5149370320,21.049,30.035,71.1
2015.0,5141392400,17.049,7.732,73.2
2015.0,5145110544,35.551,23.265,76.8
2015.0,5150244112,4.743,1.124,127.0
2015.0,5143556432,3.35,36.858,92.5
2015.0,5150570832,11.007,25.166,47.8
2015.0,5147854096,0.88,4.268,60.0
2015.0,5148266448,13.493,12.984,76.0
2015.0,5150806352,3.478,6.708,93.4
2016.0,5137643792,39.146,16.139,46.7
2016.0,5144455184,9.085,4.317,34.1
2016.0,5143233680,4.071,30.354,39.0
2016.0,5142859728,3.386,25.787,97.8
2016.0,5146689680,18.759,27.762,11.5
2016.0,5148574160,9.005,2.901,77.3
2016.0,5146693584,14.719,6.93,32.0
2016.0,5145667600,15.253,3.412,83.2
2016.0,5138524176,7.281,31.489,93.8
2016.0,5148768080,1.064,5.902,4.1
2016.0,5148395792,1.179,12.543,15.7
2016.0,5149591888,6.55,37.348,19.1
2016.0,5134274512,27.021,23.124,25.9
2016.0,5143948880,8.891,16.782,27.5
2016.0,5145109904,14.842,14.782,91.9
2016.0,5147858832,32.627,14.039,94.6
2016.0,5146901776,13.341,16.191,98.8
2016.0,5144009040,26.566,1.531,104.0
2016.0,5145153488,7.093,31.352,115.7
2016.0,5148475280,4.055,1.631,67.4
2016.0,5149370320,20.184,29.927,70.1
2016.0,5141392400,17.121,6.825,72.2
2016.0,5145110544,36.055,24.049,75.8
2016.0,5150244112,4.189,0.387,126.0
2016.0,5143556432,3.957,36.144,91.5
2016.0,5150570832,11.438,26.005,46.8
2016.0,5147854096,0.451,3.468,59.0
2016.0,5148266448,13.714,12.091,75.0
2016.0,5150806352,4.419,6.743,92.4
2017.0,5137643792,38.682,15.404,45.7
2017.0,5144455184,8.465,3.754,33.1
2017.0,5143233680,3.142,30.401,38.0
2017.0,5142859728,2.48,25.564,96.8
2017.0,5146689680,19.732,27.793,10.5
2017.0,5148574160,9.46,3.728,76.3
2017.0,5146693584,14.449,6.148,31.0
2017.0,5145667600,14.505,4.049,82.2
2017.0,5138524176,7.798,32.295,92.8
2017.0,5148768080,0.641,5.081,3.1
2017.0,5148395792,0.511,12.242,14.7
2017.0,5149591888,6.703,38.219,18.1
2017.0,5134274512,27.564,22.362,24.9
2017.0,5143948880,9.734,16.498,26.5
2017.0,5145109904,14.947,15.728,90.9
2017.0,5147858832,32.715,13.148,93.6
2017.0,5146901776,14.196,15.915,97.8
2017.0,5144009040,27.355,1.979,103.0
2017.0,5145153488,7.052,32.056,114.7
2017.0,5148475280,4.569,0.963,66.4
2017.0,5149370320,20.072,30.715,69.1
2017.0,5141392400,17.873,6.873,71.2
2017.0,5145110544,36.857,24.179,74.8
2017.0,5150244112,3.79,0.493,125.0
2017.0,5143556432,4.883,35.936,90.5
2017.0,5150570832,11.966,26.695,45.8
2017.0,5147854096,0.348,2.524,58.0
2017.0,5148266448,13.265,11.403,74.0
2017.0,5150806352,5.186,7.279,91.4
2018.0,5137643792,39.035,14.62,44.7
2018.0,5144455184,7.636,3.323,32.1
2018.0,5143233680,2.202,30.575,37.0
2018.0,5142859728,1.683,25.058,95.8
2018.0,5146689680,20.406,27.18,9.5
2018.0,5148574160,9.45,4.61,75.3
2018.0,5146693584,15.316,5.699,30.0
2018.0,5145667600,14.315,4.893,81.2
2018.0,5138524176,8.467,32.996,91.8
2018.0,5148768080,0.361,4.214,2.1
2018.0,5148395792,0.492,11.283,13.7
2018.0,5149591888,7.523,38.002,17.1
2018.0,5134274512,28.02,21.618,23.9
2018.0,5143948880,10.149,15.793,25.5
2018.0,5145109904,15.333,16.522,89.9
2018.0,5147858832,32.342,12.294,92.6
2018.0,5146901776,14.934,16.513,96.8
2018.0,5144009040,27.055,2.906,102.0
2018.0,5145153488,7.922,32.19,113.7
2018.0,5148475280,4.198,0.082,65.4
2018.0,5149370320,20.038,31.437,68.1
2018.0,5141392400,18.23,7.652,70.2
2018.0,5145110544,37.761,24.107,73.8
2018.0,5150244112,3.06,0.834,124.0
2018.0,5143556432,5.838,35.794,89.5
2018.0,5150570832,12.058,27.517,94.8
2018.0,5147854096,0.75,2.26,57.0
2018.0,5148266448,13.058,12.31,73.0
2018.0,5150806352,5.036,8.2,90.4
2019.0,5137643792,39.386,13.746,43.7
2019.0,5144455184,7.042,2.996,31.1
2019.0,5143233680,1.937,31.484,36.0
2019.0,5142859728,0.897,24.946,94.8
2019.0,5146689680,21.22,26.775,8.5
2019.0,5148574160,9.129,5.517,74.3
2019.0,5146693584,16.051,5.178,29.0
2019.0,5145667600,13.584,5.059,80.2
2019.0,5138524176,8.508,33.94,90.8
2019.0,5148768080,1.143,3.726,1.1
2019.0,5148395792,0.134,10.433,12.7
2019.0,5149591888,8.365,37.514,66.1
2019.0,5134274512,28.476,20.964,22.9
2019.0,5143948880,9.488,15.12,24.5
2019.0,5145109904,14.743,17.201,88.9
2019.0,5147858832,31.879,11.489,91.6
2019.0,5146901776,14.734,17.453,95.8
2019.0,5144009040,26.553,3.675,101.0
2019.0,5145153488,8.758,32.662,112.7
2019.0,5148475280,3.442,0.634,64.4
2019.0,5149370320,19.3,31.946,67.1
2019.0,5141392400,18.671,8.412,69.2
2019.0,5145110544,38.392,24.855,72.8
2019.0,5150244112,2.383,0.162,123.0
2019.0,5143556432,6.628,35.546,88.5
2019.0,5150570832,11.452,28.192,93.8
2019.0,5147854096,1.174,1.431,56.0
2019.0,5148266448,13.097,13.271,72.0
2019.0,5150806352,4.313,8.428,89.4
2020.0,5137643792,39.87,12.929,42.7
2020.0,5144455184,6.341,3.095,30.1
2020.0,5143233680,1.106,31.751,35.0
2020.0,5142859728,0.441,25.743,93.8
2020.0,5146689680,21.575,27.54,7.5
2020.0,5148574160,8.652,6.34,73.3
2020.0,5146693584,16.878,5.403,28.0
2020.0,5145667600,14.045,4.314,79.2
2020.0,5138524176,9.3,33.758,89.8
2020.0,5148768080,1.851,3.247,0.1
2020.0,5148395792,0.032,9.57,11.7
2020.0,5149591888,8.99,36.781,65.1
2020.0,5134274512,28.971,20.229,21.9
2020.0,5143948880,9.369,14.159,23.5
2020.0,5145109904,14.823,18.172,87.9
2020.0,5147858832,30.96,11.313,90.6
2020.0,5146901776,14.925,18.32,94.8
2020.0,5144009040,26.506,4.631,100.0
2020.0,5145153488,9.088,33.505,111.7
2020.0,5148475280,3.648,1.497,63.4
2020.0,5149370320,18.493,31.611,66.1
2020.0,5141392400,19.536,8.727,68.2
2020.0,5145110544,37.838,25.541,71.8
2020.0,5150244112,1.586,0.173,122.0
2020.0,5143556432,7.517,35.582,87.5
2020.0,5150570832,10.808,28.57,92.8
2020.0,5147854096,1.995,1.349,55.0
2020.0,5148266448,13.998,13.522,71.0
2020.0,5150806352,4.005,7.548,88.4
2021.0,5137643792,39.64,12.127,41.7
2021.0,5144455184,5.674,2.487,29.1
2021.0,5143233680,0.15,31.77,34.0
2021.0,5142859728,0.99,26.51,92.8
2021.0,5146689680,20.785,27.621,6.5
2021.0,5148574160,9.237,6.93,72.3
2021.0,5146693584,17.824,5.424,27.0
2021.0,5145667600,14.887,4.693,78.2
2021.0,5138524176,9.489,32.907,88.8
2021.0,5148395792,0.962,9.567,10.7
2021.0,5149591888,9.89,36.745,64.1
2021.0,5134274512,29.341,19.327,20.9
2021.0,5143948880,9.486,13.229,22.5
2021.0,5145109904,15.714,18.26,86.9
2021.0,5147858832,30.197,11.566,139.6
2021.0,5146901776,15.103,19.19,93.8
2021.0,5144009040,25.62,4.542,99.0
2021.0,5145153488,8.24,33.794,110.7
2021.0,5148475280,3.92,2.351,62.4
2021.0,5149370320,19.167,31.358,65.1
2021.0,5141392400,19.415,9.592,67.2
2021.0,5145110544,37.223,26.127,70.8
2021.0,5150244112,1.875,0.739,121.0
2021.0,5143556432,7.945,36.375,86.5
2021.0,5150570832,9.838,28.628,141.8
2021.0,5147854096,1.929,2.19,54.0
2021.0,5148266448,14.836,13.492,70.0
2021.0,5150806352,4.488,7.888,87.4
2022.0,5137643792,39.3,11.271,40.7
2022.0,5144455184,4.948,1.828,28.1
2022.0,5143233680,0.825,32.055,33.0
2022.0,5142859728,0.877,27.42,91.8
2022.0,5146689680,20.042,27.208,5.5
2022.0,5148574160,10.178,7.063,71.3
2022.0,5146693584,18.694,5.856,26.0
2022.0,5145667600,15.212,5.579,77.2
2022.0,5138524176,10.463,32.865,87.8
2022.0,5148395792,1.393,8.764,9.7
2022.0,5149591888,10.826,36.967,63.1
2022.0,5134274512,29.13,18.415,19.9
2022.0,5143948880,8.717,13.499,21.5
2022.0,5145109904,16.674,18.119,85.9
2022.0,5147858832,29.282,11.78,138.6
2022.0,5146901776,14.855,20.056,92.8
2022.0,5144009040,24.778,4.084,98.0
2022.0,5145153488,7.403,33.329,109.7
2022.0,5148475280,3.416,3.067,61.4
2022.0,5149370320,20.034,31.689,64.1
2022.0,5141392400,20.274,9.904,66.2
2022.0,5145110544,37.181,27.102,69.8
2022.0,5150244112,2.739,1.132,120.0
2022.0,5143556432,7.975,37.29,85.5
2022.0,5150570832,8.975,28.644,140.8
2022.0,5147854096,2.236,3.107,53.0
2022.0,5148266448,15.436,14.238,69.0
2022.0,5150806352,4.484,8.74,86.4
2023.0,5137643792,38.671,10.592,39.7
2023.0,5144455184,4.852,1.023,27.1
2023.0,5143233680,1.703,32.279,32.0
2023.0,5142859728,0.145,27.948,90.8
2023.0,5146689680,19.619,26.368,4.5
2023.0,5148574160,11.09,6.763,70.3
2023.0,5146693584,19.567,6.138,25.0
2023.0,5145667600,14.383,5.961,76.2
2023.0,5138524176,10.851,33.637,86.8
2023.0,5148395792,2.152,8.306,8.7
2023.0,5149591888,11.594,37.503,62.1
2023.0,5134274512,29.092,17.464,18.9
2023.0,5143948880,9.161,14.334,20.5
2023.0,5145109904,17.559,17.727,84.9
2023.0,5147858832,28.392,11.993,137.6
2023.0,5146901776,15.647,20.394,91.8
2023.0,5144009040,25.397,3.752,97.0
2023.0,5145153488,7.36,32.376,108.7
2023.0,5148475280,2.585,2.626,60.4
2023.0,5149370320,20.702,32.37,63.1
2023.0,5141392400,20.533,10.825,65.2
2023.0,5145110544,36.68,27.926,68.8
2023.0,5150244112,3.278,1.719,119.0
2023.0,5143556432,8.312,38.044,84.5
2023.0,5150570832,9.089,29.548,139.8
2023.0,5147854096,2.821,3.845,52.0
2023.0,5148266448,15.399,15.199,68.0
2023.0,5150806352,3.62,8.918,85.4
2024.0,5137643792,37.732,10.677,38.7
2024.0,5144455184,5.12,0.214,26.1
2024.0,5143233680,2.488,32.349,31.0
2024.0,5142859728,0.463,28.757,89.8
2024.0,5146689680,18.705,26.169,3.5
2024.0,5148574160,11.68,6.119,69.3
2024.0,5146693584,20.459,5.874,24.0
2024.0,5145667600,13.603,5.703,75.2
2024.0,5138524176,11.234,34.487,85.8
2024.0,5148395792,3.014,8.654,7.7
2024.0,5149591888,12.344,38.06,61.1
2024.0,5134274512,29.49,16.639,17.9
2024.0,5143948880,9.591,15.169,19.5
2024.0,5145109904,18.395,17.283,83.9
2024.0,5147858832,27.42,11.859,136.6
2024.0,5146901776,15.663,21.23,90.8
2024.0,5144009040,25.655,4.695,96.0
2024.0,5145153488,7.3,31.546,107.7
2024.0,5148475280,2.564,1.702,59.4
2024.0,5149370320,21.53,32.718,62.1
2024.0,5141392400,21.32,11.353,64.2
2024.0,5145110544,35.769,27.703,67.8
2024.0,5150244112,3.334,2.673,118.0
2024.0,5143556432,8.299,38.991,83.5
2024.0,5150570832,9.766,30.239,138.8
2024.0,5147854096,1.965,4.204,51.0
2024.0,5148266448,14.609,15.614,67.0
2024.0,5150806352,2.659,8.965,84.4
2025.0,5137643792,36.911,11.07,37.7
2025.0,5144455184,5.925,0.668,25.1
2025.0,5143233680,1.899,32.817,30.0
2025.0,5142859728,0.224,28.977,88.8
2025.0,5146689680,17.819,26.565,2.5
2025.0,5148574160,12.633,6.156,68.3
2025.0,5146693584,21.413,5.969,23.0
2025.0,5145667600,14.357,5.385,74.2
2025.0,5138524176,11.617,35.336,84.8
2025.0,5148395792,3.295,9.427,6.7
2025.0,5149591888,12.93,38.807,60.1
2025.0,5134274512,30.269,16.328,16.9
2025.0,5143948880,8.98,15.881,18.5
2025.0,5145109904,19.165,16.828,82.9
2025.0,5147858832,26.483,11.914,135.6
2025.0,5146901776,15.127,22.047,89.8
2025.0,5144009040,25.257,5.575,95.0
2025.0,5145153488,7.298,30.706,106.7
2025.0,5148475280,2.377,0.898,58.4
2025.0,5149370320,21.448,33.636,61.1
2025.0,5141392400,22.238,11.135,63.2
2025.0,5145110544,35.512,26.957,66.8
2025.0,5150244112,2.832,3.327,117.0
2025.0,5143556432,8.64,39.79,82.5
2025.0,5150570832,9.258,30.541,137.8
2025.0,5147854096,1.155,4.699,50.0
2025.0,5148266448,13.696,15.457,66.0
2025.0,5150806352,2.004,9.593,83.4
2026.0,5137643792,37.254,11.831,36.7
2026.0,5144455184,6.716,0.264,24.1
2026.0,5143233680,1.424,33.592,29.0
2026.0,5142859728,0.348,28.313,87.8
2026.0,5146689680,17.347,27.228,1.5
2026.0,5148574160,13.494,5.869,67.3
2026.0,5146693584,22.049,6.655,22.0
2026.0,5145667600,15.299,5.494,73.2
2026.0,5138524176,12.01,36.222,83.8
2026.0,5148395792,3.197,10.396,5.7
2026.0,5149591888,13.635,39.45,59.1
2026.0,5134274512,30.333,17.275,15.9
2026.0,5143948880,8.368,16.491,17.5
2026.0,5145109904,19.997,17.041,81.9
2026.0,5147858832,25.706,12.414,134.6
2026.0,5146901776,14.199,22.36,88.8
2026.0,5144009040,24.467,5.191,94.0
2026.0,5145153488,6.73,30.008,105.7
2026.0,5148475280,1.533,1.145,57.4
2026.0,5149370320,21.649,34.534,60.1
2026.0,5141392400,22.777,11.85,62.2
2026.0,5145110544,35.574,26.062,65.8
2026.0,5150244112,2.076,3.784,116.0
2026.0,5143556432,8.792,39.3,81.5
2026.0,5150570832,9.351,29.891,136.8
2026.0,5147854096,0.595,5.453,49.0
2026.0,5148266448,12.804,15.139,65.0
2026.0,5150806352,1.68,10.428,82.4
2027.0,5137643792,37.705,12.684,35.7
2027.0,5144455184,7.536,0.311,23.1
2027.0,5143233680,0.945,34.415,28.0
2027.0,5142859728,0.432,27.702,86.8
2027.0,5146689680,17.249,27.865,0.5
2027.0,5148574160,14.424,6.119,66.3
2027.0,5146693584,22.896,7.035,21.0
2027.0,5145667600,15.716,6.375,72.2
2027.0,5138524176,11.189,36.481,82.8
2027.0,5148395792,2.533,11.111,4.7
2027.0,5149591888,13.947,38.582,58.1
2027.0,5134274512,30.964,17.988,14.9
2027.0,5143948880,7.82,17.176,16.5
2027.0,5145109904,20.649,16.333,80.9
2027.0,5147858832,24.837,12.383,133.6
2027.0,5146901776,13.827,23.231,87.8
2027.0,5144009040,23.553,5.166,143.0
2027.0,5145153488,6.603,30.559,104.7
2027.0,5148475280,1.793,1.85,56.4
2027.0,5149370320,21.623,35.418,59.1
2027.0,5141392400,22.195,12.634,61.2
2027.0,5145110544,34.876,25.401,64.8
